generation,iteration,region,window_coords,snp_count,T2D,T1D_p1,T1D_p2,new_term_p1,new_term_p2,T2D_diff
7000,66,background,1 1-500000,311,298.3626456806246,29.048709110810933,34.68711727316827,269.3139365698137,263.67552840745634,301.1818497618033
7000,66,background,1 500001-1000000,251,187.33214557992414,36.34626867910299,7.937951989372436,150.98587690082115,179.3941935905517,173.12798723505887
7000,66,foreground,1 1000001-1500000,362,311.1467370327837,69.12122631851366,13.4648443442793,242.02551071427,297.6818926885044,283.3185460456665
7000,92,background,1 1-500000,306,223.96524314989574,76.62200420759427,5.340563795721664,147.34323894230147,218.62467935417408,188.32452294395944
7000,92,background,1 500001-1000000,282,178.28051977229006,7.954949837154572,0.7648291929992865,170.3255699351355,177.51569057929078,174.68545945021242
7000,92,foreground,1 1000001-1500000,327,155.1880266450571,16.53651998737314,40.89325925473531,138.65150665768397,114.2947673903218,167.3663962787382
7000,59,background,1 1-500000,293,109.98722984419351,1.3517934308288204,2.085483236816117,108.63543641336469,107.90174660737739,110.35407474718716
7000,59,background,1 500001-1000000,240,201.50216922552158,13.319497558134572,80.2270672109255,188.182671667387,121.27510201459609,234.95595405191705
7000,59,foreground,1 1000001-1500000,291,139.0016592651325,7.4778613236896945,35.844107581886874,131.5237979414428,103.15755168324563,153.1847823942311
7000,95,background,1 1-500000,285,291.5217453196278,4.596181774552406,27.747325814725627,286.9255635450754,263.7744195049022,303.09731733971444
7000,95,background,1 500001-1000000,263,114.46808317878458,8.382250469229803,4.962628378839327,106.08583270955478,109.50545479994526,112.75827213358934
7000,95,foreground,1 1000001-1500000,302,157.10909855605905,40.43284825881301,2.00257081337827,116.67625029724604,155.10652774268078,137.89395983334168
7000,61,background,1 1-500000,296,272.4965604131255,35.87615078463614,45.54391309592302,236.62040962848937,226.9526473172025,277.33044156876895
7000,61,background,1 500001-1000000,345,184.33319576500526,23.358150255363398,1.7851656105578968,160.97504550964186,182.54803015444736,173.5467034426025
7000,61,foreground,1 1000001-1500000,299,163.2383552345368,35.46151900526206,22.819353841477664,127.77683622927475,140.41900139305915,156.9172726526446
7000,57,background,1 1-500000,278,130.97374795141013,10.76653597049517,25.5384711794336,120.20721198091496,105.43527677197653,138.35971555587935
7000,57,background,1 500001-1000000,294,199.65590596769493,4.260612716999503,12.798610742499932,195.39529325069543,186.857295225195,203.92490498044515
7000,57,foreground,1 1000001-1500000,281,138.6639516425596,19.771148393219846,23.435381823436387,118.89280324933975,115.22856981912321,140.49606835766787
7000,68,background,1 1-500000,289,182.69465563598692,14.945215319724639,34.95987701462673,167.74944031626228,147.7347786213602,192.70198648343796
7000,68,background,1 500001-1000000,289,122.04059517896917,2.159219035099113,6.3273691794152,119.88137614387006,115.71322599955397,124.12467025112721
7000,68,foreground,1 1000001-1500000,346,210.45985325583433,3.2327838849359978,63.54959809978982,207.22706937089833,146.9102551560445,240.61826036326124
7000,50,background,1 1-500000,278,112.23498397802996,7.8055517794459774,2.517427795527283,104.42943219858398,109.71755618250268,109.59092198607061
7000,50,background,1 500001-1000000,333,191.8129036015971,36.082965123929625,10.257939175818592,155.72993847766747,181.5549644257785,178.90039062754158
7000,50,foreground,1 1000001-1500000,264,204.27756031136096,2.3854890253855956,90.8656540469791,201.89207128597536,113.41190626438186,248.5176428221577
7000,35,background,1 1-500000,278,129.7377167650477,2.1574631214571127,16.711157933799313,127.5802536435906,113.0265588312484,137.0145641712188
7000,35,background,1 500001-1000000,216,141.64835404871894,7.7301390817140145,32.13400243063853,133.91821496700493,109.51435161808041,153.8502857231812
7000,35,foreground,1 1000001-1500000,312,101.2726948386844,40.068654173276855,11.27336645087803,61.20404066540755,89.99932838780637,86.87505097748499
7000,32,background,1 1-500000,333,130.2034626716727,11.770115261037517,13.414312777693794,118.43334741063518,116.7891498939789,131.02556143000083
7000,32,background,1 500001-1000000,305,104.3009552135943,0.30746646066268113,31.773890924926945,103.99348875293163,72.52706428866736,120.03416744572644
7000,32,foreground,1 1000001-1500000,338,185.3630925914049,60.39027543919815,20.270386071465964,124.97281715220674,165.09270651993893,165.3031479075388
7000,51,background,1 1-500000,319,156.79530932765556,2.6034632324906397,9.304676439280229,154.19184609516492,147.49063288837533,160.14591593105035
7000,51,background,1 500001-1000000,309,168.26873889880517,24.47275214803335,23.07966023473773,143.79598675077182,145.18907866406744,167.57219294215736
7000,51,foreground,1 1000001-1500000,333,188.82995870721516,17.74863818562926,26.512724285050126,171.0813205215859,162.31723442216503,193.2120017569256
7000,56,background,1 1-500000,283,143.59846245451672,22.072552461605255,34.18378086664961,121.52590999291147,109.41468158786711,149.6540766570389
7000,56,background,1 500001-1000000,341,243.28173933767903,12.780036059115218,45.637352707534774,230.5017032785638,197.64438663014425,259.7103976618888
7000,56,foreground,1 1000001-1500000,323,201.79616575355703,52.51957591428413,7.77876516418246,149.2765898392729,194.01740058937457,179.4257603785062
7000,69,background,1 1-500000,282,128.82676465366671,11.947094616310551,8.855268567267558,116.87967003735616,119.97149608639916,127.28085162914522
7000,69,background,1 500001-1000000,314,152.77155574055791,1.0231791770438576,16.27303360754445,151.74837656351406,136.49852213301347,160.3964829558082
7000,69,foreground,1 1000001-1500000,330,186.344920976067,3.858983467349617,26.791828145368072,182.48593750871737,159.55309283069892,197.81134331507621
7000,60,background,1 1-500000,317,209.20825976920696,11.083607520869009,15.964902653616946,198.12465224833795,193.24335711559002,211.64890733558093
7000,60,background,1 500001-1000000,253,139.1379446649753,17.985429848014405,11.125654865985894,121.15251481696089,128.0122897989894,135.70805717396104
7000,60,foreground,1 1000001-1500000,281,136.14208245352188,4.544179616510064,1.1350235222034826,131.59790283701182,135.0070589313184,134.4375044063686
7000,94,background,1 1-500000,274,144.8358968485884,5.920107274162774,3.4834385901979203,138.91578957442562,141.35245825839047,143.61756250660596
7000,94,background,1 500001-1000000,327,186.54979399943795,5.853245265156147,34.2817934009679,180.6965487342818,152.26800059847005,200.76406806734383
7000,94,foreground,1 1000001-1500000,321,163.26476753311863,34.27948774874494,6.533233759379982,128.9852797843737,156.73153377373865,149.39164053843615
7000,93,background,1 1-500000,318,180.66269081474957,22.467312264757993,41.693585905798955,158.19537854999157,138.9691049089506,190.27582763527005
7000,93,background,1 500001-1000000,308,164.216738700949,19.81118048707026,19.70974718712796,144.40555821387875,144.50699151382105,164.16602205097786
7000,93,foreground,1 1000001-1500000,246,108.22974690660521,15.780567241594326,4.189241783653529,92.44917966501089,104.04050512295169,102.43408417763482
7000,67,background,1 1-500000,318,167.84251520980933,11.767979899743068,8.151324214355782,156.07453531006627,159.69119099545355,166.0341873671157
7000,67,background,1 500001-1000000,268,107.29604485561322,13.809741647460896,4.696025574204214,93.48630320815232,102.600019281409,102.73918681898488
7000,67,foreground,1 1000001-1500000,316,124.73985093321699,12.358821061577146,4.193558523317961,112.38102987163984,120.54629240989902,120.65721966408739
7000,58,background,1 1-500000,295,117.4775070971898,6.05439802702972,4.731881324268443,111.42310907016008,112.74562577292136,116.81624874580916
7000,58,background,1 500001-1000000,235,97.80637829668149,12.951721734803527,2.7240097403973778,84.85465656187796,95.08236855628411,92.69252229947841
7000,58,foreground,1 1000001-1500000,329,224.0400467442405,12.51524678379974,21.125849229619234,211.52479996044076,202.91419751462126,228.34534796715025
7000,33,background,1 1-500000,333,147.63157398045905,35.89603266335848,20.052199987971335,111.73554131710057,127.57937399248772,139.70965764276548
7000,33,background,1 500001-1000000,290,162.7446357503536,30.86814803852849,48.366451716311985,131.87648771182512,114.37818403404162,171.49378758924536
7000,33,foreground,1 1000001-1500000,302,134.98775610038047,4.322934120984883,1.073470065819265,130.66482197939558,133.9142860345612,133.36302407279766
7000,34,background,1 1-500000,306,96.89941237497487,3.1309748246908384,4.601284343789757,93.76843755028403,92.29812803118512,97.63456713452433
7000,34,background,1 500001-1000000,254,122.9698973455088,4.5864541820874365,3.4322085889971277,118.38344316342136,119.53768875651167,122.39277454896364
7000,34,foreground,1 1000001-1500000,240,124.34467305817248,11.191461301679851,20.30703731360734,113.15321175649262,104.03763574456514,128.90246106413622
