"generation","iteration","region","window_coords","snp_count","T2D","T1D_p1","T1D_p2","new_term_p1","new_term_p2","T2D_diff","FST"
5000,18,"background","1 500001-1000000",666,188.848214593314,69.5803194890632,21.2999181668592,119.267895104251,167.548296426455,164.708013932212,0.00219668
6000,18,"foreground","1 1000001-1500000",285,126.666332987281,0.809716455296893,6.45679503540396,125.856616531984,120.209537951877,129.489872277335,0.00638831
6000,18,"background","1 500001-1000000",331,304.142507647738,6.97396856434625,14.0803391238373,297.168539083392,290.062168523901,307.695692927484,0.00431527
7000,18,"foreground","1 1000001-1500000",272,159.050141979417,3.59378092370707,23.51246445435,155.45636105571,135.537677525067,169.009483744739,0.0164763
7000,18,"background","1 500001-1000000",336,141.075417671558,4.01214145024778,6.18109314050844,137.06327622131,134.89432453105,142.159893516688,0.00625581
8000,18,"foreground","1 1000001-1500000",286,280.93314409905,7.79091711414117,47.3815826354161,273.142226984909,233.551561463634,300.728476859687,0.065699
8000,18,"background","1 500001-1000000",299,244.066551473817,24.4907497171737,40.673587062156,219.575801756643,203.392964411661,252.157970146308,0.00401343
9000,18,"foreground","1 1000001-1500000",372,530.899358367611,1.74683430205869,20.5464201191219,529.152524065552,510.352938248489,540.299151276142,0.27607
9000,18,"background","1 500001-1000000",305,233.273682695556,19.6335206462029,24.0885980825178,213.640162049353,209.185084613038,235.501221413713,0.0175309
10000,18,"foreground","1 1000001-1500000",458,1104.68447063166,31.8071151504532,189.80678588057,1072.8773554812,914.877684751088,1183.68430599672,0.477527
10000,18,"background","1 500001-1000000",372,193.182013430464,8.89335285660718,4.15995482616313,184.288660573857,189.022058604301,190.815314415242,0.106816
5000,19,"foreground","1 1000001-1500000",698,197.735691199349,64.6345230727165,25.3856406305522,133.101168126633,172.350050568797,178.111249978267,0.00494094
5000,19,"background","1 500001-1000000",603,176.12602593463,23.1722863569912,0.792255375363766,152.953739577639,175.333770559266,164.936010443816,0.00413661
6000,19,"foreground","1 1000001-1500000",356,254.400072081705,95.1219106482004,1.00444100241475,159.278161433504,253.39563107929,207.341337258812,0.014697
6000,19,"background","1 500001-1000000",243,173.198068336559,20.8332283812308,28.7441837871219,152.364839955328,144.453884549437,177.153546039505,0.00891654
7000,19,"foreground","1 1000001-1500000",289,211.53970496952,10.3492332772214,23.5986917867679,201.190471692298,187.941013182752,218.164434224293,0.0343293
7000,19,"background","1 500001-1000000",265,137.798253658066,25.7551761421914,21.7903431608249,112.043077515874,116.007910497241,135.815837167382,0.00819666
8000,19,"foreground","1 1000001-1500000",310,130.407955513955,8.39808047943802,11.7283888322841,122.009875034517,118.679566681671,132.073109690378,0.0901305
8000,19,"background","1 500001-1000000",291,155.90367729623,13.7685420404709,11.5128848384276,142.135135255759,144.390792457802,154.775848695208,0.0298658
9000,19,"foreground","1 1000001-1500000",308,398.631722027985,41.6325621966544,30.7639442511895,356.999159831331,367.867777776795,393.197413055253,0.315568
9000,19,"background","1 500001-1000000",242,112.248427520428,1.70695693881294,6.62966094961769,110.541470581615,105.61876657081,114.70977952583,0.0295559
10000,19,"foreground","1 1000001-1500000",465,1563.17329708208,97.8506216119645,18.3474989635226,1465.32267547011,1544.82579811856,1523.42173575786,0.454907
10000,19,"background","1 500001-1000000",323,188.11627362238,2.53209005528038,42.7658341642264,185.5841835671,145.350439458154,208.233145676853,0.059719
5000,20,"foreground","1 1000001-1500000",728,172.268720191343,23.7621260839069,29.0000205474371,148.506594107436,143.268699643906,174.887667423108,0.00298305
5000,20,"background","1 500001-1000000",739,226.255676702363,2.40600705014276,6.71444444562076,223.849669652221,219.541232256743,228.409895400102,0.00260022
6000,20,"foreground","1 1000001-1500000",272,268.233247463364,97.8505137682287,3.12217853968832,170.382733695136,265.111068923676,220.869079849094,0.019282
6000,20,"background","1 500001-1000000",305,177.392020403986,13.3153856821455,12.2113877675311,164.076634721841,165.180632636455,176.840021446679,0.0259019
7000,20,"foreground","1 1000001-1500000",313,145.464219877449,29.4033247033453,24.3731553042351,116.060895174103,121.091064573214,142.949135177893,0.0190548
7000,20,"background","1 500001-1000000",319,107.429858913627,2.62242343606181,3.18016532354841,104.807435477566,104.249693590079,107.708729857371,0.0091407
8000,20,"foreground","1 1000001-1500000",341,416.620835265574,2.69755021884248,40.731613144972,413.923285046731,375.889222120602,435.637866728638,0.0357518
8000,20,"background","1 500001-1000000",275,133.509603867266,2.01318328394927,4.79420054592674,131.496420583317,128.715403321339,134.900112498255,0.0130862
9000,20,"background","1 500001-1000000",271,108.863628346583,12.0944331630471,18.4763307358642,96.7691951835361,90.3872976107191,112.054577132992,0.00676346
10000,20,"foreground","1 1000001-1500000",465,1091.92673350126,174.586028135453,59.7209783585886,917.340705365808,1032.20575514267,1034.49420861283,0.443398
10000,20,"background","1 500001-1000000",339,264.457788145163,28.403329747807,2.85587477354602,236.054458397356,261.601913371617,251.684060658033,0.0776663
5000,21,"foreground","1 1000001-1500000",591,141.28687523902,4.46330931593047,20.2798890134982,136.823565923089,121.006986225521,149.195165087803,0.00204464
5000,21,"background","1 500001-1000000",576,133.004855449573,13.2553372452994,37.2408967226875,119.749518204274,95.7639587268859,144.997635188267,0.00285754
6000,21,"foreground","1 1000001-1500000",296,128.520519072213,8.03298835605528,18.7651201830618,120.487530716157,109.755398889151,133.886584985716,0.01988
6000,21,"background","1 500001-1000000",285,206.138836448455,22.3787436843177,14.7139987371725,183.760092764137,191.424837711282,202.306463974882,0.00522731
7000,21,"foreground","1 1000001-1500000",312,135.30210129205,17.5478625827193,3.88513455869929,117.754238709331,131.416966733351,128.47073728004,0.0271785
7000,21,"background","1 500001-1000000",258,107.184084962208,11.5962425472862,7.71114105902211,95.5878424149216,99.4729439031858,105.241534218076,0.0159904
8000,21,"foreground","1 1000001-1500000",312,198.050742652795,24.5825078877078,27.3921064263811,173.468234765088,170.658636226414,199.455541922132,0.0510039
8000,21,"background","1 500001-1000000",237,165.98925454958,11.0087466040655,14.9906023230833,154.980507945515,150.998652226497,167.980182409089,0.00992618
9000,21,"foreground","1 1000001-1500000",359,743.854384036491,14.7315286376315,42.2841125068717,729.122855398859,701.570271529619,757.630675971111,0.320469
9000,21,"background","1 500001-1000000",267,275.751463371525,11.3030014122261,72.5222488772074,264.448461959298,203.229214494317,306.361087104015,0.0215914
10000,21,"foreground","1 1000001-1500000",442,1128.25937254234,14.118714660869,114.970923108952,1114.14065788147,1013.28844943339,1178.68547676638,0.498579
10000,21,"background","1 500001-1000000",326,215.383729242175,8.75618281169295,10.7183585605044,206.627546430482,204.665370681671,216.364817116581,0.0756642
5000,22,"foreground","1 1000001-1500000",585,167.193673351563,27.1270611642867,11.8419899016271,140.066612187276,155.351683449936,159.551137720233,0.00288337
5000,22,"background","1 500001-1000000",673,190.253125886202,10.4184004573845,41.4114335585391,179.834725428817,148.841692327663,205.749642436779,0.00314693
6000,22,"foreground","1 1000001-1500000",248,253.722029047473,14.9411202096416,12.0991855716674,238.780908837832,241.622843475806,252.301061728486,0.0118904
6000,22,"background","1 500001-1000000",319,342.361241789257,14.8088438666571,5.67465283675438,327.5523979226,336.686588952502,337.794146274305,0.0189216
7000,22,"foreground","1 1000001-1500000",265,329.348527351901,6.50850363804375,20.1992405995436,322.840023713857,309.149286752357,336.193895832651,0.0159884
7000,22,"background","1 500001-1000000",327,139.625693950985,7.53583315034621,1.84453303252803,132.089860800639,137.781160918457,136.780043892076,0.00788009
8000,22,"foreground","1 1000001-1500000",304,564.617187766547,19.1747347390046,36.5184939057571,545.442453027543,528.09869386079,573.289067349924,0.0445277
8000,22,"background","1 500001-1000000",258,198.72359733742,54.2969041384159,5.64621173638773,144.426693199004,193.077385601033,174.398251136406,0.0151821
9000,22,"foreground","1 1000001-1500000",310,925.772309098139,56.9929896961088,289.130985036788,868.77931940203,636.641324061351,1041.84130676848,0.142383
9000,22,"background","1 500001-1000000",267,106.576966268011,2.21205031377099,16.263692160133,104.36491595424,90.3132741078781,113.602787191192,0.0255008
10000,22,"foreground","1 1000001-1500000",389,1159.33282558618,30.2424615602306,215.643199865006,1129.09036402594,943.689625721169,1252.03319473856,0.62743
10000,22,"background","1 500001-1000000",362,193.284523798896,0.866607310540985,30.7622360377759,192.417916488355,162.52228776112,208.232338162514,0.0756643
5000,23,"foreground","1 1000001-1500000",716,154.434983227988,15.0483768962467,34.0040712575119,139.386606331741,120.430911970476,163.91283040862,0.00312047
5000,23,"background","1 500001-1000000",637,176.890335189752,3.71804969906316,14.2604348692903,173.172285490688,162.629900320461,182.161527774865,0.00234367
6000,23,"foreground","1 1000001-1500000",384,270.565658982043,2.07802618633832,78.0324446043423,268.487632795704,192.5332143777,308.542868191045,0.0107424
6000,23,"background","1 500001-1000000",351,256.24416371819,19.9282892703336,14.9959500726713,236.315874447856,241.248213645518,253.777994119358,0.0137571
7000,23,"foreground","1 1000001-1500000",363,146.62536758969,11.8490626748567,13.4825663857293,134.776304914833,133.14280120396,147.442119445126,0.0116123
7000,23,"background","1 500001-1000000",344,169.025867018904,10.7655213536734,7.94698182115553,158.260345665231,161.078885197749,167.616597252645,0.0145141
8000,23,"foreground","1 1000001-1500000",351,164.224667479203,9.79171062914884,7.8426170478192,154.432956850054,156.382050431384,163.250120688538,0.0498234
8000,23,"background","1 500001-1000000",350,366.8214709591,39.3447888038738,31.6866625981588,327.476682155226,335.134808360941,362.992407856242,0.00975801
9000,23,"foreground","1 1000001-1500000",350,506.935427940307,33.7563979919116,4.2962120343966,473.179029948395,502.63921590591,492.205334961549,0.177894
9000,23,"background","1 500001-1000000",293,195.884000900954,39.5459673519965,40.3847163903068,156.338033548957,155.499284510647,196.303375420109,0.032413
10000,23,"foreground","1 1000001-1500000",422,1234.73848812491,22.8862482488726,11.1097249715953,1211.85223987604,1223.62876315331,1228.85022648627,0.491902
10000,23,"background","1 500001-1000000",304,245.508134989819,31.0257285662568,6.90057656985778,214.482406423562,238.607558419961,233.445558991619,0.0612454
5000,24,"foreground","1 1000001-1500000",604,145.199998637398,12.282757524963,15.4306159580283,132.917241112435,129.76938267937,146.773927853931,0.00223614
5000,24,"background","1 500001-1000000",695,162.649936483141,29.1921514284768,16.6081100723459,133.457785054664,146.041826410795,156.357915805075,0.00278635
6000,24,"foreground","1 1000001-1500000",236,143.966064103999,12.0518157287314,14.0153384511323,131.914248375267,129.950725652867,144.947825465199,0.0117476
6000,24,"background","1 500001-1000000",369,194.656241361514,15.2826444187699,0.541441820415457,179.373596942744,194.114799541098,187.285640062337,0.0194577
7000,24,"foreground","1 1000001-1500000",314,175.379257631707,14.3291084604132,65.9560782266847,161.050149171294,109.423179405023,201.192742514843,0.0372134
7000,24,"background","1 500001-1000000",269,135.60417693774,23.091238491585,7.02443858629886,112.512938446155,128.579738351441,127.570776985097,0.0189993
8000,24,"foreground","1 1000001-1500000",372,262.319276240529,27.6997590063111,4.0106734478511,234.619517234218,258.308602792678,250.474733461299,0.0374297
8000,24,"background","1 500001-1000000",303,117.058498424441,10.1746404864286,5.31515577774178,106.883857938012,111.743342646699,114.628756070097,0.0120695
9000,24,"foreground","1 1000001-1500000",357,982.578199735955,45.191973385296,6.1647692550174,937.386226350658,976.413430480937,963.064597670815,0.257636
9000,24,"background","1 500001-1000000",361,242.848585141222,1.4883863615139,102.109132768798,241.360198779708,140.739452372424,293.158958344864,0.0280201
10000,24,"foreground","1 1000001-1500000",454,1206.54145970853,35.0105116415552,113.795844918661,1171.53094806697,1092.74561478987,1245.93412634708,0.57711
10000,24,"background","1 500001-1000000",337,236.528594227968,9.85803292756464,16.1002220808623,226.670561300404,220.428372147106,239.649688804617,0.0648212
5000,25,"foreground","1 1000001-1500000",583,169.993431633733,5.75060368858658,2.51749728152117,164.242827945146,167.475934352212,168.3768784302,0.00210958
5000,25,"background","1 500001-1000000",696,165.941582343105,15.4036361211147,32.0232279292632,150.537946221991,133.918354413842,174.25137824718,0.00200757
6000,25,"foreground","1 1000001-1500000",268,209.450403285679,9.48888942786255,17.9400611733643,199.961513857817,191.510342112315,213.67598915843,0.0177866
6000,25,"background","1 500001-1000000",324,211.565743066473,48.6765115097498,25.5909488401574,162.889231556723,185.974794226316,200.022961731677,0.0241948
7000,25,"foreground","1 1000001-1500000",295,126.683487975895,3.56046283764067,7.2977750757824,123.123025138254,119.385712900112,128.552144094966,0.0175991
7000,25,"background","1 500001-1000000",291,191.404336179453,30.7709803638784,19.6022302492152,160.633355815574,171.802105930238,185.819961122121,0.00419746
8000,25,"foreground","1 1000001-1500000",343,217.383381444007,6.59321385426938,31.0351298721878,210.790167589738,186.348251571819,229.604339452966,0.0756881
8000,25,"background","1 500001-1000000",269,128.906028773814,15.3079424156264,7.22692716148435,113.598086358188,121.67910161233,124.865521146743,0.0207382
9000,25,"foreground","1 1000001-1500000",412,550.339082780795,73.0249785752217,31.0922161207202,477.314104205574,519.246866660075,529.372701553545,0.095393
9000,25,"background","1 500001-1000000",284,195.155661133813,4.00475273599932,40.779563751085,191.150908397814,154.376097382728,213.543066641356,0.0127504
10000,25,"foreground","1 1000001-1500000",478,1133.8586775005,121.479393727881,169.476991760281,1012.37928377262,964.381685740217,1157.8574765167,0.511366
10000,25,"background","1 500001-1000000",343,270.696246784971,54.6489956391376,68.4696581733555,216.047251145833,202.226588611615,277.60657805208,0.11307
5000,26,"foreground","1 1000001-1500000",644,124.611017653476,5.57489734656428,10.3526310168691,119.036120306911,114.258386636607,126.999884488628,0.0022356
5000,26,"background","1 500001-1000000",717,124.562229918816,26.4083999754257,23.7425291019217,98.1538299433905,100.819700816895,123.229294482064,0.00258774
6000,26,"foreground","1 1000001-1500000",344,267.499451859172,13.3327221490936,23.6097723622545,254.166729710078,243.889679496918,272.637976965753,0.0108023
6000,26,"background","1 500001-1000000",304,256.863959695902,47.8477376906476,48.3234038203434,209.016222005255,208.540555875559,257.10179276075,0.015642
7000,26,"background","1 500001-1000000",268,176.631384951192,6.65584800629722,48.7588066040764,169.975536944894,127.872578347115,197.682864250081,0.0240538
8000,26,"foreground","1 1000001-1500000",345,181.263036502862,34.9957915562823,16.4878609741236,146.267244946579,164.775175528738,172.009071211782,0.0595701
8000,26,"background","1 500001-1000000",328,187.129546470768,17.9982103866532,31.0883679770502,169.131336084115,156.041178493718,193.674625265966,0.011802
9000,26,"foreground","1 1000001-1500000",382,375.072574881514,50.5072246207872,9.10023592526477,324.565350260727,365.972338956249,354.369080533753,0.192834
9000,26,"background","1 500001-1000000",329,182.427036539041,4.10723921799149,50.4841774312806,178.319797321049,131.94285910776,205.615505645685,0.0113603
10000,26,"foreground","1 1000001-1500000",438,1079.48366248097,54.0502979654184,24.8123299242628,1025.43336451555,1054.6713325567,1064.86467846039,0.601183
10000,26,"background","1 500001-1000000",333,173.837473692876,7.70439746883221,12.7292649268632,166.133076224043,161.108208766012,176.349907421891,0.0918143
5000,27,"foreground","1 1000001-1500000",620,171.920446634605,63.9774519227076,19.0744968939125,107.942994711897,152.845949740692,149.468969120207,0.00240994
5000,27,"background","1 500001-1000000",608,181.443689745573,41.0773964610107,24.3816671051941,140.366293284562,157.062022640378,173.095825067664,0.00301108
6000,27,"foreground","1 1000001-1500000",298,226.000970682666,56.5826661651263,22.8488626706924,169.41830451754,203.152108011974,209.134068935449,0.014096
6000,27,"background","1 500001-1000000",295,239.730866427481,31.4806307979568,21.0966622605609,208.250235629524,218.63420416692,234.538882158783,0.0172413
7000,27,"foreground","1 1000001-1500000",366,146.204337510532,23.5140601216413,10.8395938683539,122.690277388891,135.364743642178,139.867104383888,0.00728836
7000,27,"background","1 500001-1000000",305,187.176112778443,43.5823583897945,33.4206422358848,143.593754388649,153.755470542559,182.095254701489,0.00936605
8000,27,"foreground","1 1000001-1500000",322,184.14960197046,13.9988315677458,2.82521506147259,170.150770402714,181.324386908987,178.562793717323,0.103176
8000,27,"background","1 500001-1000000",311,220.936426375768,88.0165327185607,22.2829157582503,132.919893657207,198.653510617518,188.069617895613,0.00937971
9000,27,"foreground","1 1000001-1500000",443,773.667920075604,49.3265013742975,13.0664922264347,724.341418701306,760.601427849169,755.537915501672,0.264341
9000,27,"background","1 500001-1000000",307,275.854111843991,12.1339228343545,18.2974251773965,263.720189009636,257.556686666594,278.935863015512,0.0211601
10000,27,"foreground","1 1000001-1500000",474,1081.07231539201,9.67011667009115,32.8708185120702,1071.40219872192,1048.20149687994,1092.672666313,0.555343
10000,27,"background","1 500001-1000000",332,143.043919934155,4.38758048058662,32.4114227761081,138.656339453568,110.632497158047,157.055841081916,0.0552785
5000,28,"foreground","1 1000001-1500000",665,143.503153957464,8.89358972276113,19.8683084011982,134.609564234703,123.634845556266,148.990513296682,0.00463624
5000,28,"background","1 500001-1000000",682,107.403552465563,1.50025143897346,6.82589388984616,105.903301026589,100.577658575717,110.066373690999,0.00320048
6000,28,"foreground","1 1000001-1500000",330,275.782124802091,52.3272480683672,15.3912411766566,223.454876733724,260.390883625434,257.314121356236,0.0074159
6000,28,"background","1 500001-1000000",394,233.937465282821,3.9262472038904,37.0021969070194,230.01121807893,196.935268375801,250.475440134385,0.0141724
7000,28,"foreground","1 1000001-1500000",265,85.2593663636474,13.2032590212109,1.51486951569268,72.0561073424365,83.7444968479547,79.4151716108883,0.0117378
7000,28,"background","1 500001-1000000",268,154.883468111871,10.2363945980262,12.1907955537247,144.647073513845,142.692672558147,155.860668589721,0.0118671
8000,28,"foreground","1 1000001-1500000",340,159.234537766423,10.5284805949116,26.4431112415059,148.706057171511,132.791426524917,167.19185308972,0.0155229
8000,28,"background","1 500001-1000000",300,92.9235935155882,2.02691194498811,9.27488733951907,90.8966815706001,83.6487061760691,96.5475812128537,0.0228781
9000,28,"foreground","1 1000001-1500000",369,941.140455467575,120.449850597127,27.3974407995536,820.690604870448,913.743014668021,894.614250568788,0.185773
9000,28,"background","1 500001-1000000",312,106.430680933045,6.97563398382363,1.20965066847111,99.455046949221,105.221030264574,103.547689275368,0.00881465
10000,28,"foreground","1 1000001-1500000",451,1438.23439249348,96.5412944884174,216.814344622244,1341.69309800506,1221.42004787124,1498.37091756039,0.425788
10000,28,"background","1 500001-1000000",350,211.056949755487,19.7356114139104,36.3681395187546,191.321338341576,174.688810236732,219.373213807909,0.0909136
5000,29,"foreground","1 1000001-1500000",711,173.221605031041,21.684696563977,31.5713935262047,151.536908467064,141.650211504836,178.164953512155,0.0030805
5000,29,"background","1 500001-1000000",651,189.336153596799,48.0383415960432,8.20319652422404,141.297812000756,181.132957072575,169.418581060889,0.00254777
6000,29,"foreground","1 1000001-1500000",262,127.143312836575,29.8813821615138,30.9033152191422,97.2619306750607,96.2399976174323,127.654279365389,0.0109829
6000,29,"background","1 500001-1000000",293,121.263152765963,5.55464564189651,9.46060831415366,115.708507124067,111.80254445181,123.216134102092,0.0177532
7000,29,"foreground","1 1000001-1500000",312,188.511000730979,5.74953755831689,6.37642816862649,182.761463172662,182.134572562353,188.824446036134,0.0190942
7000,29,"background","1 500001-1000000",305,201.920127958621,54.4297110703949,22.6757571035948,147.490416888226,179.244370855027,186.043150975221,0.0122671
8000,29,"foreground","1 1000001-1500000",354,242.774150828373,10.332082069076,17.0685999926961,232.442068759296,225.705550835676,246.142409790183,0.0932945
8000,29,"background","1 500001-1000000",329,126.454105039007,14.5533203143689,6.45496929587875,111.900784724638,119.999135743129,122.404929529762,0.017922
9000,29,"foreground","1 1000001-1500000",377,957.506532573025,103.404585198758,58.6016594422476,854.101947374268,898.904873130778,935.10506969477,0.258497
9000,29,"background","1 500001-1000000",313,170.748882595892,9.27310817617456,19.4126250347795,161.475774419718,151.336257561113,175.818641025195,0.0144483
10000,29,"foreground","1 1000001-1500000",419,1419.71395333989,11.8994261186258,48.7744827638959,1407.81452722126,1370.93947057599,1438.15148166252,0.607708
10000,29,"background","1 500001-1000000",353,183.702858429314,17.7622389273286,28.0172195501334,165.940619501986,155.685638879181,188.830348740717,0.18706
5000,30,"foreground","1 1000001-1500000",731,257.391906004823,51.1459479708146,57.2358860184959,206.245958034008,200.156019986327,260.436875028664,0.00191797
5000,30,"background","1 500001-1000000",664,152.938740370099,29.2975846137424,37.2671560685367,123.641155756357,115.671584301563,156.923526097497,0.00471752
6000,30,"foreground","1 1000001-1500000",408,237.451516135178,12.7149139358226,22.3376850220898,224.736602199356,215.113831113089,242.262901678312,0.0154572
6000,30,"background","1 500001-1000000",309,289.156708005024,31.6636430160195,183.473118466398,257.493064989005,105.683589538626,365.061445730213,0.0109288
7000,30,"foreground","1 1000001-1500000",373,341.440210243537,42.5039849277387,76.5195163170654,298.936225315798,264.920693926471,358.4479759382,0.0118145
7000,30,"background","1 500001-1000000",307,120.92599727859,12.9386280406829,17.0170313317296,107.987369237907,103.90896594686,122.965198924113,0.0119565
8000,30,"foreground","1 1000001-1500000",363,772.773132723689,10.8618245105258,26.3051402490898,761.911308213163,746.467992474599,780.494790592971,0.0310017
8000,30,"background","1 500001-1000000",333,209.894016790603,26.8352882727515,25.6529350284643,183.058728517852,184.241081762139,209.30284016846,0.025839
9000,30,"foreground","1 1000001-1500000",404,1019.4677616447,13.2040584049819,22.0796557685894,1006.26370323972,997.388105876114,1023.90556032651,0.297537
9000,30,"background","1 500001-1000000",327,137.804709285401,20.7843302278745,10.9549467402981,117.020379057527,126.849762545103,132.890017541613,0.0253024
10000,30,"foreground","1 1000001-1500000",508,936.116578623862,180.622907480635,16.9018003331066,755.493671143227,919.214778290755,854.256025050098,0.524552
10000,30,"background","1 500001-1000000",337,188.091741137179,26.557612182793,27.4933662531962,161.534128954386,160.598374883983,188.55961817238,0.104593
5000,31,"foreground","1 1000001-1500000",653,124.934642627339,19.2135598006016,0.367100680420663,105.721082826737,124.567541946918,115.511413067248,0.00199081
5000,31,"background","1 500001-1000000",739,138.636341094929,21.6568663031348,28.8975359269989,116.979474791794,109.73880516793,142.256675906861,0.00286398
6000,31,"foreground","1 1000001-1500000",366,190.347695776917,24.2967673939434,24.9943536452915,166.050928382973,165.353342131625,190.696488902591,0.0335305
6000,31,"background","1 500001-1000000",390,280.287045414739,5.25750935136602,24.6259602642544,275.029536063373,255.661085150484,289.971270871183,0.0104059
7000,31,"foreground","1 1000001-1500000",343,318.653408670186,19.4620569346562,52.7742109182384,299.19135173553,265.879197751947,335.309485661977,0.0154732
7000,31,"background","1 500001-1000000",321,134.134340668942,13.6118473642787,23.9854397848746,120.522493304663,110.148900884067,139.32113687924,0.0169543
8000,31,"background","1 500001-1000000",348,253.871135211315,7.98824987683884,39.6769727350355,245.882885334476,214.194162476279,269.715496640413,0.0157116
9000,31,"foreground","1 1000001-1500000",418,721.299877916541,4.72933848497655,18.7337462665159,716.570539431565,702.566131650025,728.302081807311,0.163382
9000,31,"background","1 500001-1000000",364,116.586015547379,28.4784781828955,3.59805872795482,88.1075373644837,112.987956819424,104.145805819909,0.0215333
10000,31,"foreground","1 1000001-1500000",473,1330.17891418871,3.23437425603561,121.348069005024,1326.94453993268,1208.83084518369,1389.23576156321,0.519864
10000,31,"background","1 500001-1000000",357,220.057653984838,3.03387429747568,73.3894817121554,217.023779687362,146.668172272682,255.235457692177,0.124354
5000,32,"foreground","1 1000001-1500000",573,156.764860427639,24.8912272602061,40.1414227272908,131.873633167433,116.623437700348,164.389958161182,0.00271177
5000,32,"background","1 500001-1000000",618,175.249435877538,42.6400971731955,7.50890560456128,132.609338704343,167.740530272977,157.683840093221,0.00293426
6000,32,"foreground","1 1000001-1500000",300,179.167247866807,13.6392583382135,8.13368416599519,165.527989528594,171.033563700812,176.414460780698,0.00922283
6000,32,"background","1 500001-1000000",326,257.995459693297,18.5817934511908,42.5760223341324,239.413666242106,215.419437359164,269.992574134767,0.00437506
7000,32,"foreground","1 1000001-1500000",338,185.363092591405,60.3902754391981,20.270386071466,124.972817152207,165.092706519939,165.303147907539,0.0109515
7000,32,"background","1 500001-1000000",305,104.300955213594,0.307466460662681,31.7738909249269,103.993488752932,72.5270642886674,120.034167445726,0.0122526
8000,32,"foreground","1 1000001-1500000",322,187.727930049177,36.9627211546565,25.8922200313452,150.765208894521,161.835710017832,182.192679487522,0.0379095
8000,32,"background","1 500001-1000000",294,247.347510921353,25.3386305062349,1.18560365614076,222.008880415118,246.161907265212,235.270997496305,0.00935646
9000,32,"background","1 500001-1000000",344,157.272161726735,15.0167945690655,35.4621459294484,142.255367157669,121.810015797286,167.494837406926,0.034894
10000,32,"foreground","1 1000001-1500000",452,1673.02977817781,88.6020289437333,21.0825831395885,1584.42774923408,1651.94719503822,1639.27005527574,0.40202
10000,32,"background","1 500001-1000000",339,215.376366816348,26.7236586834863,6.92397864469604,188.652708132862,208.452388171652,205.476526796953,0.0327606
5000,33,"foreground","1 1000001-1500000",643,108.512400823099,18.5322656030603,7.64941661562807,89.9801352200384,100.862984207471,103.070976329383,0.00176425
5000,33,"background","1 500001-1000000",660,141.158318429243,7.94941852058309,6.6495286569334,133.20889990866,134.50878977231,140.508373497418,0.00239551
6000,33,"foreground","1 1000001-1500000",271,209.083546690627,22.121829241408,17.501512976411,186.961717449219,191.582033714216,206.773388558129,0.00322348
6000,33,"background","1 500001-1000000",294,276.897602317703,4.27093866448763,3.78531251674553,272.626663653215,273.112289800957,276.654789243832,0.0115753
7000,33,"foreground","1 1000001-1500000",302,134.98775610038,4.32293412098488,1.07347006581927,130.664821979396,133.914286034561,133.363024072798,0.0273133
7000,33,"background","1 500001-1000000",290,162.744635750354,30.8681480385285,48.366451716312,131.876487711825,114.378184034042,171.493787589245,0.0140596
8000,33,"foreground","1 1000001-1500000",328,181.885264701082,9.20080011602613,15.3688074869865,172.684464585056,166.516457214096,184.969268386562,0.060801
8000,33,"background","1 500001-1000000",289,138.08182924524,6.07213062827191,17.1467308642254,132.009698616968,120.935098381014,143.619129363216,0.00431146
9000,33,"background","1 500001-1000000",281,155.989504955675,17.5397682305329,58.1128114995059,138.449736725142,97.8766934561687,176.276026590161,0.0162135
10000,33,"foreground","1 1000001-1500000",406,1202.86475050997,114.336543530854,117.868187399127,1088.52820697912,1084.99656311084,1204.63057244411,0.570819
10000,33,"background","1 500001-1000000",310,237.778967510527,11.0734505891721,21.8613636430314,226.705516921355,215.917603867496,243.172924037457,0.120785
5000,34,"foreground","1 1000001-1500000",708,178.143365748109,13.2513901770444,1.71329952632277,164.891975571065,176.430066221787,172.374320422748,0.00367636
5000,34,"background","1 500001-1000000",653,145.085783458154,34.2285573845738,11.0432448199244,110.85722607358,134.042538638229,133.493127175829,0.00316671
6000,34,"foreground","1 1000001-1500000",286,223.443432007151,10.7832098884185,17.9973478150366,212.660222118732,205.446084192114,227.05050097046,0.0106063
7000,34,"foreground","1 1000001-1500000",240,124.344673058172,11.1914613016799,20.3070373136073,113.153211756493,104.037635744565,128.902461064136,0.0216937
7000,34,"background","1 500001-1000000",254,122.969897345509,4.58645418208744,3.43220858899713,118.383443163421,119.537688756512,122.392774548964,0.0208687
8000,34,"foreground","1 1000001-1500000",306,205.339397060892,42.2390121281755,32.6003608408107,163.100384932716,172.739036220081,200.520071417209,0.0138865
8000,34,"background","1 500001-1000000",335,181.136857653449,20.6584071108116,52.6807447342128,160.478450542638,128.456112919236,197.14802646515,0.00816077
9000,34,"foreground","1 1000001-1500000",373,1101.91935357799,44.6941909769082,43.528615444226,1057.22516260108,1058.39073813376,1101.33656581165,0.192206
9000,34,"background","1 500001-1000000",341,104.776236144681,9.07351910742182,20.3470090868682,95.7027170372594,84.429227057813,110.412981134404,0.0382387
10000,34,"foreground","1 1000001-1500000",446,1075.00674231746,25.2212170275775,83.8247172631313,1049.78552528989,991.182025054332,1104.30849243524,0.523779
10000,34,"background","1 500001-1000000",326,220.587690834404,1.97046641733289,45.7826453569056,218.617224417071,174.805045477498,242.49378030419,0.0739145
